entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,ANCHEYEAR,ANCHEDATE,BUSST,Al_ratio,Ratio,Year,Frequency,CONAM_new,CONPROP_new,ttype,debt,taxtype,total_profit,assets_re,tax_state,CaseType
900005310,6.0,17,9,100.0,0.0,0.0,2016.0,,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,1.513044983875044,1.0898656781068512,5.0,3
771224914,15.0,8,9,14163.0,0.0,0.0,2014.0,2015/9/25,0.0,0.5689165008590097,0.0,2014.0,0.0,-1.6971205428453686,-50.8554091777951,2.0,0.0,10.0,0.0,142154999.7190653,5.0,3
39306954,10.0,23,9,0.0,0.0,0.0,2014.0,2015/12/1,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,1999999.260159161,5.0,3
181390989,15.0,25,9,0.0,0.0,0.0,2016.0,2017/10/10,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
940923669,8.0,8,10,5000.0,0.0,0.0,2016.0,2017/5/20,0.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-3011610.0761319012,171497001.84948462,5.0,3
775763353,10.0,8,11,0.0,0.0,0.0,2014.0,2015/4/30,0.0,0.0,0.0,2014.0,0.0,0.4590843453058824,-25.492720909797868,2.0,0.0,10.0,-1001.8311912780728,2.1445971574709057,5.0,3
1144820702,15.0,0,11,10000.0,0.0,0.0,2015.0,2016/6/1,11.0,0.0,1.0457637224456184,2015.0,23.0,-520.6175958065428,-0.9851401616656038,4.0,0.0,10.0,274275.7224896858,,5.0,3
620500307,10.0,3,11,550.0,0.0,0.0,2017.0,2018/6/17,11.0,0.0,1.0,2017.0,0.0,1106.5277285757822,64.69470896869979,1.0,0.0,10.0,-5000.478159769683,6422301.592142917,5.0,3
961213869,10.0,39,9,0.0,0.0,1.0,2014.0,2015/6/3,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
40212297,10.0,9,12,5180.0,0.0,0.0,2014.0,2015/8/2,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-178001.40151237894,51799998.43872903,5.0,3
186853378,10.0,3,8,2000.0,0.0,0.0,2016.0,2017/1/20,0.0,0.0,1.0,2016.0,0.0,,,,0.0,10.0,13971000.02633579,389393999.14404255,5.0,3
225291331,10.0,1,10,10869.08,0.0,0.0,2016.0,2017/3/20,0.0,83.90746184383467,0.0,2016.0,0.0,,,,0.0,10.0,1589999.874010531,-0.4995016818229044,5.0,3
34521917,10.0,5,11,250.0,0.0,0.0,2013.0,2014/7/30,11.0,48.198543447931684,0.0,2016.0,1.0,-0.8995840904874512,-99.06822046454764,2.0,0.0,10.0,89552.16909894723,,5.0,3
153076721,10.0,4,9,600.0,0.0,0.0,2013.0,2014/5/12,0.0,92.9247720734842,0.0,2015.0,8.0,1.000176601261046,-98.76876076022572,2.0,0.0,10.0,-442627.35104344704,78891599.50636393,5.0,3
615613250,15.0,3,11,0.0,0.0,0.0,2016.0,2017/10/20,0.0,0.6945317973014277,0.0,2016.0,0.0,2.22760350947965,-70.04704911762407,2.0,0.0,10.0,1849.01750458967,30055300.354268715,5.0,3
858296240,10.0,1,11,1000.0,0.0,0.0,2014.0,2015/10/20,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-12758.276934928735,11000001.617993684,5.0,3
426380994,15.0,8,11,0.0,0.0,0.0,2016.0,2017/12/20,0.0,0.0,0.6424086036217683,2016.0,2.0,0.0010536295029623943,-20.475076386584607,2.0,0.0,10.0,3500000.0564740635,0.4469270352464475,5.0,3
1224174911,10.0,3,11,0.0,0.0,0.0,2016.0,2017/1/20,0.0,0.0,0.0,2016.0,0.0,0.1465110890790129,-78.92417446947128,2.0,0.0,10.0,-0.8045271936629445,0.9817996317559844,5.0,3
927152330,15.0,17,11,0.0,0.0,0.0,2016.0,,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
442246932,10.0,44,11,0.0,0.0,0.0,2015.0,2016/2/23,4.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-2000.0551924368613,1.8348852763884769,5.0,3
773620016,10.0,7,11,5000.0,0.0,0.0,2015.0,2016/3/13,0.0,0.0,1.0,2016.0,4.0,-1.021364437399825,-98.91641991298016,5.0,0.0,10.0,-199.19899680130595,40094099.61079105,5.0,3
20822760,15.0,31,9,0.0,0.0,0.0,2014.0,2015/7/3,0.0,0.0,0.0,2014.0,4.0,,,,0.0,10.0,0.0,,5.0,3
746849161,10.0,23,9,0.0,0.0,0.0,2014.0,2016/11/19,0.0,0.0,0.0,2014.0,0.0,-9.971598181099463,-99.82286529622404,4.0,0.0,10.0,-0.4084844325709845,-1.2074280651712144,5.0,3
51981125,10.0,8,11,0.0,0.0,0.0,2017.0,2018/5/4,11.0,0.0,1.0,2017.0,0.0,,,,0.0,10.0,-353580.674388436,,5.0,3
693719679,10.0,3,11,100.0,0.0,0.0,2013.0,2016/3/3,13.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1037303193,10.0,3,11,20.0,0.0,1.0,2014.0,,13.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-0.2971631431392589,-0.3231503355405849,5.0,3
547258534,10.0,17,11,0.0,0.0,0.0,2016.0,2017/10/23,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,0.0,,5.0,3
989027136,15.0,3,11,0.0,0.0,0.0,2016.0,2017/6/20,0.0,0.10211795953193284,1.0,2016.0,0.0,,,,0.0,10.0,-2.006277459552084,0.4659212840042944,5.0,3
492405943,10.0,3,11,100.0,0.0,0.0,2015.0,2016/11/16,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.2453568680270546,16200000.937001295,5.0,3
1160649661,10.0,6,11,20000.0,0.0,0.0,2014.0,2015/12/11,13.0,0.0,0.0,2014.0,0.0,1.2951817310058686,-98.67465792442648,2.0,0.0,10.0,-0.4542669021101869,1.2095020784665371,5.0,3
434409374,10.0,5,11,50.0,0.0,0.0,2013.0,2016/8/27,0.0,-0.04705326551754163,0.0,2010.0,2.0,,,,0.0,10.0,0.09106733207739,-1.118712144782918,5.0,3
354991442,15.0,1,11,1000000.0,0.0,0.0,2014.0,2015/8/30,0.0,66.97311524674096,0.0,2014.0,0.0,-0.3688809300074354,-101.7902057197106,2.0,0.0,10.0,650523999.7482989,191560000000.95456,5.0,3
465075555,10.0,3,11,0.0,0.0,0.0,2015.0,2016/9/29,13.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
764214585,10.0,45,1,0.0,0.0,0.0,2015.0,2016/8/15,0.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
478886296,15.0,0,9,60000.0,0.0,0.0,2014.0,2015/10/18,0.0,32.9519777278372,1.0,2013.0,15.0,-0.07620886326367328,-13.888121010076368,2.0,0.0,0.0,41505601.669325136,831310998.266595,5.0,3
426653927,10.0,17,11,0.0,0.0,0.0,2015.0,,13.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
817183311,10.0,46,11,0.0,0.0,0.0,2014.0,2015/2/28,0.0,0.0,0.0,2014.0,0.0,-0.13312343726134834,-42.02255260324157,2.0,0.0,10.0,-0.0117352863254111,-0.2318752794375937,5.0,3
675065234,10.0,8,11,100.0,0.0,0.0,2014.0,2015/6/25,0.0,0.0,0.5078859286481923,2014.0,0.0,,,,0.0,10.0,0.0,8195.226650777344,5.0,3
927368862,10.0,3,9,5000.0,0.0,0.0,2013.0,2015/9/30,4.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
79532710,10.0,6,11,3000.0,0.0,0.0,2016.0,2017/2/20,0.0,4.562384996529074,0.0,2015.0,0.0,-1.6770769426552758,-100.08539165006336,2.0,0.0,10.0,100198000.55277666,,5.0,3
831141326,10.0,3,1,500.0,0.0,0.0,2013.0,2016/8/6,13.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
829506502,10.0,17,9,0.0,0.0,0.0,2013.0,2015/3/9,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,-82934.27679267812,-1.7106479502799434,5.0,3
77491511,10.0,3,11,1000.0,0.0,0.0,2014.0,,13.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
861969081,10.0,3,11,2000.0,0.0,0.0,2015.0,2016/7/11,0.0,56.96632012780072,0.0,2018.0,0.0,,,,0.0,10.0,-1386709.5992605763,32378000.77151016,5.0,3
726133866,10.0,3,9,500.0,0.0,0.0,2017.0,2018/5/28,11.0,29.10645149459505,0.0,2017.0,0.0,,,,0.0,10.0,0.0,,5.0,3
530796948,10.0,3,11,5000.0,0.0,0.0,2017.0,2018/10/9,11.0,-0.004597276683310391,0.0,2014.0,1.0,,,,0.0,10.0,-506586.7910490211,48879999.76168212,5.0,3
807448595,10.0,46,5,50.0,0.0,0.0,2013.0,2016/1/14,16.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
440892289,10.0,0,10,5000.0,0.0,0.0,2013.0,2015/7/29,4.0,250.20651522689568,0.0,2013.0,0.0,,,,0.0,10.0,-143998.89048349147,4999.873166462853,5.0,3
465287457,10.0,8,11,50000.0,0.0,0.0,2013.0,2016/3/5,13.0,0.0,1.0026543855287764,2013.0,0.0,-0.6778248764785529,-59.5386191047318,2.0,0.0,10.0,-84383.38495877867,566888999.1804688,5.0,3
325060815,10.0,0,11,1000.0,0.0,0.0,2014.0,2015/11/12,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
407907886,10.0,3,11,300.0,0.0,1.0,2013.0,2014/5/27,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1215168900,10.0,5,11,0.0,0.0,0.0,2016.0,2017/7/20,0.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,1.199085392859493,0.1532602916207442,5.0,3
321583165,10.0,6,11,50.0,0.0,0.0,2017.0,2018/1/31,11.0,100.25747227933536,0.0,2016.0,2.0,,,,0.0,10.0,0.7101301444992159,10000000.77283475,5.0,3
810542551,10.0,35,14,0.0,0.0,0.0,2013.0,2015/8/30,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1032328768,10.0,3,5,200.0,0.0,0.0,2017.0,2018/1/15,11.0,188.04012706544376,0.0,2009.0,1.0,,,,0.0,10.0,0.0,19999.5420087661,5.0,2
505961044,10.0,3,11,6000.0,0.0,0.0,2013.0,2015/9/23,0.0,0.0,0.0,2013.0,6.0,0.0,0.0,4.0,0.0,10.0,1221210.0545356148,67190999.69743724,5.0,1
777679828,10.0,32,9,0.0,3.6,0.0,2015.0,2016/12/12,0.0,0.0,0.0,2016.0,12.0,,,,0.0,10.0,-0.5815220511257624,0.8407915536198729,5.0,1
713507630,15.0,3,11,0.0,3.6,0.0,2017.0,2018/8/23,13.0,0.0,0.0,2014.0,8.0,0.0,0.0,4.0,0.0,10.0,-95337.71779810057,810000.9131586544,5.0,1
803199349,15.0,32,9,0.0,3.6,0.0,2017.0,2018/4/29,11.0,0.0,0.0,2012.0,3.0,,,,0.0,10.0,0.0,,5.0,1
876789488,10.0,3,11,0.0,0.0,0.0,2015.0,2016/3/31,0.0,0.0,0.5024668965110971,2014.0,6.0,0.0,0.0,4.0,0.0,10.0,-15000.088352757908,99999.83025064893,5.0,2
315607928,10.0,3,11,100.0,0.0,0.0,2016.0,2017/2/7,11.0,-74.18956321460874,0.0,2016.0,0.0,,,,0.0,10.0,-0.3237096625417163,-0.0838389024794562,5.0,3
585341041,10.0,17,5,0.0,0.0,0.0,2016.0,2017/4/22,13.0,0.0,0.0,2008.0,3.0,,,,0.0,10.0,0.0,,5.0,3
1223639708,10.0,8,11,10.0,0.0,0.0,2013.0,2016/2/19,11.0,0.0,0.0,2016.0,4.0,-0.6127894767350934,-95.46685670340266,2.0,0.0,10.0,0.0,,5.0,3
1121800093,10.0,7,11,0.0,0.0,0.0,2014.0,2015/7/29,0.0,827.9904844206056,1.0,2014.0,0.0,-1.0948567914329033,-99.67580240905428,2.0,0.0,10.0,-4458160.527446863,,5.0,3
1189475449,10.0,3,11,0.0,0.0,0.0,2015.0,2017/10/3,11.0,54.901563744327234,0.0,2015.0,0.0,,,,0.0,10.0,2.028967517480221,0.1146961410407682,5.0,3
125790555,10.0,3,11,1000.0,0.4,0.0,2017.0,2018/9/28,11.0,42.041206132482706,0.0,2013.0,1.0,,,,0.0,10.0,0.0,10000000.440090572,5.0,3
558388192,10.0,3,11,1000.0,0.0,0.0,2013.0,2014/8/2,11.0,0.0,0.0,2012.0,1.0,,,,0.0,8.0,-48312.382820473984,10036800.827986466,0.0,3
1111263046,10.0,3,11,1000.0,0.6000000000000001,0.0,2014.0,2015/7/25,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
206555162,10.0,3,11,1000.0,0.6000000000000001,0.0,2013.0,2015/4/7,4.0,0.7637589968259441,0.0,2006.0,3.0,,,,0.0,10.0,0.0,,0.0,3
424537795,10.0,32,9,0.0,0.6000000000000001,0.0,2015.0,2017/5/1,13.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1157977132,10.0,8,4,1500.0,0.0,0.0,2013.0,2014/4/13,0.0,27.96267694834024,0.0,2009.0,3.0,-1.6691158519520286,-67.45817494356845,2.0,0.0,10.0,0.0,,0.0,3
580170754,10.0,3,11,300.0,0.4,0.0,2013.0,2014/9/6,0.0,2.9477953240903783,0.0,2013.0,0.0,,,,0.0,10.0,-2868.113577817082,87132.71714268184,0.0,3
634673813,10.0,3,11,0.0,0.4,0.0,2015.0,2016/6/30,0.0,148.11531447130412,0.0,2016.0,1.0,,,,0.0,10.0,0.0725101717130848,-0.2497958568219566,5.0,3
100425290,10.0,7,11,1000.0,0.0,0.0,2014.0,2015/6/21,0.0,0.5937709126193566,0.0,2010.0,1.0,,,,0.0,10.0,-14046.024246808345,10317298.40489918,0.0,3
1200400610,10.0,3,10,3000.0,0.0,0.0,2013.0,2015/1/7,0.0,37.502820349200285,0.0,2009.0,1.0,,,,0.0,10.0,-11439099.829128254,178852999.4833056,5.0,3
540750602,10.0,3,10,10.0,0.0,0.0,2013.0,2014/5/20,0.0,0.0,0.0,2012.0,2.0,,,,0.0,10.0,-184427.27516771414,527000.4187562285,5.0,3
1170654823,10.0,3,10,1000.0,0.0,0.0,2013.0,2015/6/22,11.0,4.533812995219068,0.0,2011.0,4.0,,,,0.0,10.0,-47947.41588302503,10018300.240927877,5.0,3
316088181,10.0,3,8,2000.0,0.0,0.0,2017.0,2018/9/21,11.0,99.75910882787494,0.0,2014.0,22.0,,,,0.0,10.0,0.0,,5.0,3
124313005,10.0,8,13,2068.0,0.0,0.0,2016.0,2017/4/17,11.0,93.73252098695372,0.0,2004.0,1.0,,,,0.0,10.0,0.0,,5.0,3
185443642,10.0,45,11,0.0,0.6000000000000001,0.0,2014.0,2015/12/27,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
803399659,10.0,3,11,30.0,0.4,0.0,2013.0,2014/7/12,0.0,0.0,0.0,2013.0,1.0,,,,0.0,10.0,-1002.0209219269307,603596.0017043593,5.0,3
578046916,10.0,34,10,1000.0,0.0,0.0,2014.0,2015/7/8,0.0,0.0,0.0,2015.0,13.0,-0.4928571505843138,-101.43877251276098,2.0,0.0,10.0,0.0,216421999.15789208,5.0,3
741197378,10.0,24,9,0.0,0.0,0.0,2016.0,,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-28558000.57179944,0.0094311664653044,5.0,3
672082440,10.0,8,11,0.0,0.0,0.0,2016.0,2017/2/13,11.0,0.0,0.0,2018.0,0.0,,,,0.0,8.0,1.8282516482256697,-1.1388512578683108,0.0,3
733095565,10.0,3,10,0.0,0.0,0.0,2016.0,2017/1/27,11.0,0.0,0.0,2016.0,0.0,,,,0.0,10.0,-999.926210060656,9999997.413126247,5.0,3
944558367,15.0,3,11,0.0,0.4,0.0,2014.0,2015/6/11,0.0,71.08360039894961,0.0,2014.0,0.0,,,,0.0,10.0,-4753.260204144132,-0.8368042026035198,5.0,3
288524275,10.0,3,11,0.0,0.0,0.0,2016.0,2017/12/25,11.0,0.009617144338195369,0.7792981966811584,2016.0,0.0,799.2492935450869,80.63486025714259,3.0,0.0,10.0,0.2802650962791939,-0.6213306432041674,5.0,3
676479940,10.0,3,11,100.0,0.0,0.0,2017.0,2018/11/24,11.0,0.0,0.0,2006.0,1.0,,,,0.0,10.0,0.0,999999.1308419736,5.0,3
1017361081,10.0,8,10,1000.0,0.6000000000000001,0.0,2014.0,2015/3/8,0.0,0.0,0.0,2010.0,4.0,,,,0.0,10.0,-511.0527156527342,993.41205801542,5.0,3
488975702,10.0,3,10,0.0,0.0,0.0,2013.0,2015/10/24,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
301509588,10.0,3,11,100.0,0.0,0.0,2013.0,2015/2/1,0.0,0.0,0.0,2006.0,1.0,,,,0.0,10.0,0.0,954429.23388045,5.0,3
752577853,10.0,3,11,200.0,0.0,0.0,2014.0,2015/3/29,0.0,-21.954365875920868,0.0,2012.0,2.0,,,,0.0,10.0,-8078.513318282923,2369120.397781038,0.0,3
975607122,10.0,5,11,0.0,0.0,0.0,2017.0,2018/11/29,11.0,0.0,0.0,2017.0,0.0,,,,0.0,10.0,-26998.82194356108,-0.0670087080057041,5.0,3
818239866,10.0,3,11,100.0,0.0,0.0,2013.0,2015/8/21,0.0,0.0,0.0,2007.0,1.0,,,,0.0,10.0,0.0,,5.0,3
29767348,10.0,3,11,0.0,0.6000000000000001,0.0,2014.0,2015/9/3,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,0.0,,5.0,3
660584882,10.0,7,3,8270.0,0.0,0.0,2016.0,2017/4/24,11.0,0.0,0.0,2011.0,0.0,-0.9587826882525404,-99.1162859842696,2.0,0.0,10.0,951185.6172895023,10077199.85150429,5.0,3
246124439,10.0,3,11,100.0,0.6000000000000001,0.0,2013.0,2015/5/21,0.0,0.0,0.0,2013.0,0.0,,,,0.0,10.0,0.0,,5.0,3
471239918,10.0,8,11,1000.0,0.0,0.0,2013.0,2014/7/3,0.0,0.0,0.9680079348569206,2016.0,5.0,1.4498552813199126,-49.72498072611328,2.0,0.0,10.0,-411731.5978411743,44747197.82588311,0.0,3
837743488,10.0,3,10,5000.0,0.0,0.0,2014.0,2015/8/17,11.0,0.0,0.0,2011.0,1.0,0.12460932078010956,-54.20400805554793,2.0,0.0,10.0,-34704.43054557481,50050202.21472209,5.0,3
589353712,10.0,3,10,5000.0,0.0,0.0,2013.0,2014/8/18,0.0,0.0,0.0,2010.0,3.0,,,,0.0,10.0,0.0,50000501.2497758,0.0,3
264061220,10.0,3,13,100.0,0.0,0.0,2013.0,2015/2/22,0.0,0.0,0.0,2013.0,0.0,1.8583662058211128,-95.58185848380535,2.0,0.0,10.0,0.0,,5.0,3
993295834,10.0,3,11,0.0,0.4,0.0,2016.0,2017/1/6,11.0,98.95171652125148,0.0,2016.0,0.0,,,,0.0,10.0,-1001.968660958952,10000.610560540457,0.0,3
376483949,10.0,3,10,1000.0,0.6000000000000001,0.0,2013.0,2014/4/20,0.0,0.0,0.0,2008.0,2.0,,,,0.0,10.0,-182599.27013671046,25880001.33436469,5.0,3
850637667,10.0,3,4,2000.0,0.0,0.0,2016.0,2017/7/20,11.0,0.0,0.5029071781551473,2016.0,0.0,,,,0.0,10.0,-394053.8869041256,106760000.01039764,5.0,3
816255640,10.0,27,9,0.0,0.0,0.0,2013.0,2015/9/28,0.0,0.0,0.0,2006.0,5.0,,,,0.0,10.0,0.0,,5.0,3
876795652,10.0,3,5,100.0,0.6000000000000001,0.0,2013.0,2015/5/30,4.0,0.0,0.0,2007.0,2.0,,,,0.0,10.0,1.2456981307146229,1.611320219656916,0.0,3
781576227,10.0,3,10,1000.0,0.0,0.0,2013.0,2015/2/1,0.0,56.63397044594071,0.0,2014.0,6.0,,,,0.0,10.0,-81243.50128191744,21258701.092728585,0.0,3
702990878,10.0,8,10,1000.0,0.0,0.0,2013.0,2014/7/1,0.0,0.0,0.0,2008.0,1.0,,,,0.0,8.0,-238.67732052358653,9985301.81000476,0.0,3
119111279,10.0,3,11,0.0,0.4,0.0,2014.0,2015/3/5,0.0,141.90824184007874,0.0,2014.0,0.0,,,,0.0,10.0,-2355.308061012416,200000.20223092946,5.0,3
1204996213,10.0,3,11,0.0,0.4,0.0,2016.0,2017/6/9,11.0,-33.63442306412368,0.0,2014.0,2.0,,,,0.0,10.0,-288.4929347489903,,0.0,3
534082754,10.0,3,11,1000.0,0.0,0.0,2014.0,2015/3/25,0.0,0.3608157900024704,0.0,2014.0,2.0,,,,0.0,10.0,-3368.3764746721117,1000330.6516542487,0.0,3
66139401,10.0,16,11,0.0,0.6000000000000001,0.0,2014.0,2015/1/13,4.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-0.0023856645199984,-1.0896086345236642,5.0,3
775549241,10.0,3,10,1000.0,0.0,0.0,2013.0,2014/4/26,0.0,-179.45594607866627,0.0,2012.0,5.0,,,,0.0,10.0,0.9122181102071087,-2.4784353160830497,5.0,3
434535004,10.0,3,10,1000.0,0.0,0.0,2014.0,2015/12/11,0.0,0.0,0.0,2010.0,6.0,-2.2576242498451795,-26.08846292059733,2.0,0.0,10.0,0.1634083776460449,9998.338647957857,0.0,3
543890956,10.0,3,11,100.0,0.6000000000000001,0.0,2013.0,2014/8/16,0.0,7.6801521707244955,0.0,2010.0,1.0,,,,0.0,8.0,-2400.2517595245045,1090780.2225366002,0.0,3
861640494,10.0,8,11,100.0,0.0,0.0,2014.0,2015/5/30,0.0,0.0,0.0,2008.0,2.0,,,,0.0,10.0,0.0,,5.0,3
199732240,10.0,3,11,1000.0,0.0,0.0,2014.0,2015/4/15,0.0,0.0,0.0,2011.0,1.0,1.2803978751928753,-48.946552587584044,2.0,0.0,10.0,-511118.58564784436,10913999.620741617,0.0,3
179112321,10.0,3,16,10.0,0.0,0.0,2013.0,2014/7/13,0.0,0.0,0.0,2014.0,3.0,,,,0.0,10.0,-241.25035830675282,100022.20589970576,5.0,3
682537294,10.0,3,11,0.0,0.0,0.0,2014.0,2015/4/14,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-298.8095916056585,,0.0,3
161207280,10.0,13,11,0.0,0.0,0.0,2016.0,2017/8/7,11.0,0.6698046031552912,0.0,2016.0,0.0,,,,0.0,10.0,3169.6446874709272,9999999.975215038,5.0,3
640450849,10.0,3,11,0.0,0.0,0.0,2014.0,2015/4/11,0.0,0.0,0.0,2014.0,0.0,,,,0.0,8.0,-1.10858143725565,1.7216576312693983,0.0,3
1059460430,10.0,8,10,10000.0,0.0,0.0,2015.0,2016/8/17,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
333686413,10.0,3,10,1000.0,0.0,0.0,2014.0,2015/5/17,0.0,0.0,0.0,2009.0,4.0,,,,0.0,10.0,-908842.3601784464,5239908.456800769,0.0,3
982046039,10.0,3,0,1000.0,0.0,0.0,2014.0,2015/1/4,0.0,0.0,0.0,2008.0,2.0,,,,0.0,10.0,-92931.66979019015,24287202.26425172,0.0,3
635603736,10.0,17,11,0.0,0.4,0.0,2016.0,2017/5/14,11.0,0.0,0.0,2015.0,2.0,,,,0.0,10.0,-617514.7374361836,,5.0,3
446839231,10.0,3,14,0.0,0.0,0.0,2014.0,2017/10/25,11.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-1999.1424622645886,17998.240257511567,5.0,3
292800787,10.0,3,4,1500.0,0.0,0.0,2014.0,2015/6/23,0.0,0.0,0.809263236822856,2014.0,0.0,1201.4660028568155,81.25874562577545,3.0,0.0,10.0,0.0,1500.3838794445178,5.0,3
6217287,10.0,3,10,1000.0,0.0,0.0,2013.0,2014/1/19,0.0,0.03464257097281233,0.0,2009.0,2.0,,,,0.0,10.0,0.0,10000000.83072714,5.0,3
868801760,10.0,44,14,500.0,0.0,0.0,2016.0,2017/12/25,11.0,-294.9768816860472,0.0,2016.0,0.0,,,,0.0,10.0,-0.6458730560084972,5000000.4384018,5.0,3
1222880377,10.0,3,11,2000.0,0.0,0.0,2017.0,2018/3/18,11.0,0.0,0.0,2017.0,0.0,2.133082356304385,-82.25732061946155,2.0,0.0,10.0,-1838829.367603035,,5.0,3
451175570,10.0,7,11,0.0,0.0,0.0,2015.0,2016/7/29,0.0,-15.449821559780453,0.5938378424170613,2015.0,0.0,-400.5960193082209,-40.73553917887779,4.0,0.0,10.0,0.2336627494365447,1.4661730874706012,5.0,3
500016024,10.0,3,10,100.0,0.0,0.0,2015.0,2016/1/6,5.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,-1.6575567409542131,-0.6397533137336905,0.0,3
1017953670,10.0,3,0,100.0,0.6000000000000001,0.0,2013.0,2014/8/18,0.0,0.0,0.0,2007.0,1.0,,,,0.0,10.0,0.0,,5.0,3
479006038,10.0,3,0,3000.0,0.0,0.0,2014.0,2015/9/30,4.0,0.0,0.0,2009.0,6.0,,,,0.0,10.0,0.0,1999999.1993089656,0.0,3
530649537,10.0,3,11,1000.0,0.0,0.0,2013.0,2015/3/27,0.0,0.0,0.0,2012.0,11.0,,,,0.0,8.0,0.0,499999.5352728922,0.0,3
482394235,10.0,3,10,0.0,0.0,0.0,2013.0,2015/6/16,0.0,0.0,0.0,2013.0,0.0,-0.14353481832887385,-31.031615454020557,2.0,0.0,10.0,0.0,,5.0,3
572538608,10.0,3,9,1000.0,0.0,0.0,2013.0,2014/10/13,0.0,0.15886887709090536,0.0,2011.0,2.0,,,,0.0,8.0,0.0,10025399.59848469,0.0,3
476282460,10.0,3,0,6000.0,0.0,0.0,2013.0,2015/7/29,13.0,0.0,0.0,1999.0,4.0,,,,0.0,10.0,0.0,9999999.66576314,5.0,3
851239668,10.0,53,6,0.0,0.4,0.0,2015.0,2016/1/29,11.0,0.0,0.0,2015.0,0.0,,,,0.0,10.0,0.0,,5.0,3
1157160085,10.0,3,10,0.0,0.4,0.0,2016.0,2017/10/17,11.0,491.4234966821624,0.0,2016.0,0.0,,,,0.0,10.0,-1.1403036863671718,9999.89027064477,5.0,3
858118052,10.0,3,11,1000.0,0.0,0.0,2014.0,2015/9/30,0.0,0.0,0.0,2014.0,0.0,,,,0.0,10.0,-0.0340717480198279,0.4020210760050839,0.0,3
440133186,10.0,3,11,10000.0,0.0,0.0,2014.0,2015/6/23,0.0,0.0,0.0,2014.0,0.0,1.2279757890387373,-23.123671436734963,2.0,0.0,10.0,-2399.3382373594973,99989601.96518016,0.0,3
455084325,10.0,5,11,50.0,0.0,0.0,2013.0,2015/7/15,4.0,0.0,0.0,2008.0,1.0,,,,0.0,10.0,-12000.593510290559,-0.4609195121043382,5.0,3
486412462,10.0,3,5,1000.0,0.0,0.0,2013.0,2014/2/24,0.0,0.6406935453922225,0.0,2011.0,3.0,0.01842384447559197,-59.35043193096756,2.0,0.0,10.0,-240.95434819169142,9944749.992260674,5.0,3
499232727,10.0,3,11,0.0,0.0,0.0,2014.0,2015/8/15,4.0,0.0,0.8208998613422528,2014.0,0.0,-1078.0353833161448,-57.774809989734145,2.0,0.0,8.0,-270.15342209255203,,0.0,3
588320433,10.0,3,11,1000.0,0.0,0.0,2014.0,2015/9/15,0.0,0.0,0.0,2013.0,1.0,,,,0.0,10.0,-114506.02793133027,10000000.468257952,0.0,3
